,Mean Scale Score,County Name,School Code,District Code,Zip Code,District Name,Total_Students,Per_Student_Spending,Median,Mean,Pop,YearsTeaching,Enrolled,Utilized,Percent_Eligible,Percent_Utilized,Sanctuary
2859,2497.05,San Diego,128793,68130,92020,Grossmont Union High,15724.42,13371.29,54535.0,68188.00,57767.0,13.9072847682,67,37,0.55,0.55223880597,1.0
2860,2527.4,San Diego,132548,68130,92020,Grossmont Union High,15724.42,13371.29,54535.0,68188.00,57767.0,13.9072847682,160,88,0.55,0.55,1.0
2861,2687.75,San Diego,3731536,68130,92020,Grossmont Union High,15724.42,13371.29,54535.0,68188.00,57767.0,13.9072847682,72,21,0.29,0.291666666667,1.0
2862,2424.75,San Diego,3732559,68130,92020,Grossmont Union High,15724.42,13371.29,54535.0,68188.00,57767.0,13.9072847682,73,57,0.78,0.780821917808,1.0
2863,2504.75,San Diego,3731692,68130,92021,Grossmont Union High,15724.42,13371.29,53787.0,63128.00,65068.0,13.9072847682,1838,1640,0.89,0.892274211099,1.0
2864,2377.6,San Diego,128819,68130,92019,Grossmont Union High,15724.42,13371.29,75224.0,91839.00,42598.0,13.9072847682,39,34,0.87,0.871794871795,1.0
2865,2609.8,San Diego,3730066,68130,92019,Grossmont Union High,15724.42,13371.29,75224.0,91839.00,42598.0,13.9072847682,2125,1075,0.51,0.505882352941,1.0
2866,2594.25,San Diego,3732336,68130,92019,Grossmont Union High,15724.42,13371.29,75224.0,91839.00,42598.0,13.9072847682,2290,1067,0.47,0.465938864629,1.0
2867,2554.3,San Diego,3731809,68130,92040,Grossmont Union High,15724.42,13371.29,66671.0,78406.00,41281.0,13.9072847682,1675,829,0.49,0.494925373134,1.0
2868,2621.6,San Diego,3730702,68130,92071,Grossmont Union High,15724.42,13371.29,70201.0,78184.00,53422.0,13.9072847682,1723,538,0.31,0.312246082414,1.0
2869,2638.8,San Diego,3737905,68130,92071,Grossmont Union High,15724.42,13371.29,70201.0,78184.00,53422.0,13.9072847682,1584,681,0.43,0.429924242424,1.0
2870,2581.85,San Diego,3734548,68130,91977,Grossmont Union High,15724.42,13371.29,62060.0,72861.00,58368.0,13.9072847682,1640,1166,0.71,0.710975609756,1.0
2871,2568.8,San Diego,3734761,68130,91977,Grossmont Union High,15724.42,13371.29,62060.0,72861.00,58368.0,13.9072847682,1205,922,0.77,0.765145228216,1.0
2872,2517.85833333,San Diego,6040372,68361,92020,Santee,6544.67,9259.74,54535.0,68188.00,57767.0,13.8571428571,978,574,0.59,0.58691206544,1.0
2873,2503.89166667,San Diego,6040349,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,1002,390,0.39,0.389221556886,1.0
2874,2523.56666667,San Diego,6040356,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,633,258,0.41,0.407582938389,1.0
2875,2504.46666667,San Diego,6040364,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,636,311,0.49,0.488993710692,1.0
2876,2510.825,San Diego,6040380,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,564,321,0.57,0.56914893617,1.0
2877,2501.05,San Diego,6040406,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,361,83,0.23,0.229916897507,1.0
2878,2523.86666667,San Diego,6068159,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,838,254,0.3,0.303102625298,1.0
2879,2541.16666667,San Diego,6085153,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,987,337,0.34,0.341438703141,1.0
2880,2510.55,San Diego,6085161,68361,92071,Santee,6544.67,9259.74,70201.0,78184.00,53422.0,13.8571428571,751,296,0.39,0.39414114514,1.0
2881,2489.175,San Diego,6038095,68049,92019,Dehesa Elementary,141.84,26112.64,75224.0,91839.00,42598.0,7.09589041096,145,73,0.5,0.503448275862,1.0
2882,2619.85,Alameda,132225,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,2934,698,0.24,0.237900477164,1.0
2883,2480.6,Alameda,135533,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,109,52,0.48,0.477064220183,1.0
2884,2484.73333333,Alameda,6090351,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,474,220,0.46,0.464135021097,1.0
2885,2503.65,Alameda,6090369,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,468,95,0.2,0.202991452991,1.0
2886,2591.63333333,Alameda,6090385,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,784,194,0.25,0.247448979592,1.0
2887,2481.86666667,Alameda,6090401,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,502,187,0.37,0.372509960159,1.0
2888,2524.35,Alameda,6090435,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,494,86,0.17,0.174089068826,1.0
2889,2494.83333333,Alameda,6090468,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,467,148,0.32,0.316916488223,1.0
2890,2523.06666667,Alameda,6090484,61150,94546,Castro Valley Unified,9022.97,10119.93,77433.0,91794.00,42209.0,13.4225352113,434,50,0.12,0.115207373272,1.0
2891,2526.56666667,Alameda,6090393,61150,94552,Castro Valley Unified,9022.97,10119.93,119476.0,142242.00,14454.0,13.4225352113,660,111,0.17,0.168181818182,1.0
2892,2498.13333333,Alameda,6090419,61150,94552,Castro Valley Unified,9022.97,10119.93,119476.0,142242.00,14454.0,13.4225352113,145,23,0.16,0.158620689655,1.0
2893,2578.93333333,Alameda,6097653,61150,94552,Castro Valley Unified,9022.97,10119.93,119476.0,142242.00,14454.0,13.4225352113,1388,338,0.24,0.243515850144,1.0
2894,2557.98333333,Alameda,6113005,61150,94552,Castro Valley Unified,9022.97,10119.93,119476.0,142242.00,14454.0,13.4225352113,420,38,0.09,0.0904761904762,1.0
2895,2444.5,Alameda,110460,61242,94544,New Haven Unified,11341.68,11157.17,62281.0,70490.00,73026.0,15.5789473684,154,79,0.51,0.512987012987,1.0
2896,2410.85,Alameda,6001606,61242,94544,New Haven Unified,11341.68,11157.17,62281.0,70490.00,73026.0,15.5789473684,540,387,0.72,0.716666666667,1.0
2897,2516.85,Alameda,126763,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,118,59,0.5,0.5,1.0
2898,2613.35,Alameda,134668,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,3735,1734,0.46,0.464257028112,1.0
2899,2466.06666667,Alameda,6001572,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,767,395,0.51,0.514993481095,1.0
2900,2415.03333333,Alameda,6001622,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,673,443,0.66,0.658246656761,1.0
2901,2554.3,Alameda,6068266,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,1378,557,0.4,0.404208998549,1.0
2902,2499.56666667,Alameda,6097679,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,1252,778,0.62,0.621405750799,1.0
2903,2466.63333333,Alameda,6101604,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,795,304,0.38,0.382389937107,1.0
2904,2477.08333333,Alameda,6115505,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,811,358,0.44,0.441430332922,1.0
2905,2439.35,Alameda,6115554,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,586,358,0.61,0.610921501706,1.0
2906,2508.23333333,Alameda,6118525,61242,94587,New Haven Unified,11341.68,11157.17,90746.0,98262.00,69516.0,15.5789473684,775,197,0.25,0.254193548387,1.0
2907,2481.1375,Humboldt,6007868,76802,95540,Fortuna Elementary,1087.84,11721.1,39472.0,56223.00,13657.0,13.6875,228,184,0.81,0.80701754386,0.0
2908,2383.425,Humboldt,6007876,76802,95540,Fortuna Elementary,1087.84,11721.1,39472.0,56223.00,13657.0,13.6875,329,301,0.91,0.914893617021,0.0
2909,2443.2,Humboldt,6008130,76802,95540,Fortuna Elementary,1087.84,11721.1,39472.0,56223.00,13657.0,13.6875,340,224,0.66,0.658823529412,0.0
2910,2503.0875,Humboldt,6008148,76802,95540,Fortuna Elementary,1087.84,11721.1,39472.0,56223.00,13657.0,13.6875,230,131,0.57,0.569565217391,0.0
2911,2530.60833333,Sutter,6053292,71407,95659,Marcum-Illinois Union Elementary,157.42,12858.17,70074.0,90622.00,702.0,7.89473684211,159,69,0.43,0.433962264151,0.0
2912,2521.46666667,El Dorado,110155,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,396,132,0.33,0.333333333333,0.0
2913,2444.35,El Dorado,930040,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,78,62,0.79,0.794871794872,0.0
2914,2558.05,El Dorado,937805,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,1013,569,0.56,0.56169792695,0.0
2915,2437.78333333,El Dorado,6005540,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,602,456,0.76,0.757475083056,0.0
2916,2521.7,El Dorado,6005565,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,902,540,0.6,0.59866962306,0.0
2917,2424.73333333,El Dorado,6005573,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,430,332,0.77,0.772093023256,0.0
2918,2461.76666667,El Dorado,6095301,61903,96150,Lake Tahoe Unified,3657.15,11693.07,40314.0,51129.00,25019.0,16.4411764706,470,268,0.57,0.570212765957,0.0
2919,2477.75833333,Shasta,110221,75267,96019,Gateway Unified,2151.49,13398.55,46599.0,49105.00,10082.0,14.696969697,663,509,0.77,0.767722473605,0.0
2920,2481.95,Shasta,4530077,75267,96019,Gateway Unified,2151.49,13398.55,46599.0,49105.00,10082.0,14.696969697,50,41,0.82,0.82,0.0
2921,2567.25,Shasta,4531901,75267,96019,Gateway Unified,2151.49,13398.55,46599.0,49105.00,10082.0,14.696969697,610,413,0.68,0.677049180328,0.0
2922,2425.45,Shasta,6050579,75267,96019,Gateway Unified,2151.49,13398.55,46599.0,49105.00,10082.0,14.696969697,239,214,0.9,0.89539748954,0.0
2923,2459.55,Shasta,4530101,75267,96003,Gateway Unified,2151.49,13398.55,47410.0,59786.00,44461.0,14.696969697,58,46,0.79,0.793103448276,0.0
2924,2458.7,Shasta,6050090,75267,96003,Gateway Unified,2151.49,13398.55,47410.0,59786.00,44461.0,14.696969697,609,471,0.77,0.773399014778,0.0
2925,2446.3,Shasta,6050181,69948,96003,Columbia Elementary,762.46,10094.72,47410.0,59786.00,44461.0,13.6363636364,435,172,0.4,0.395402298851,0.0
2926,2541.0375,Shasta,6117857,69948,96003,Columbia Elementary,762.46,10094.72,47410.0,59786.00,44461.0,13.6363636364,331,105,0.32,0.317220543807,0.0
2927,2608.55,Butte,121715,61531,95969,Paradise Unified,3165.19,11285.83,41972.0,54652.00,27549.0,17.9189189189,57,32,0.56,0.561403508772,0.0
2928,2570.15,Butte,437350,61531,95969,Paradise Unified,3165.19,11285.83,41972.0,54652.00,27549.0,17.9189189189,995,548,0.55,0.550753768844,0.0
2929,2433.96666667,Butte,6003313,61531,95969,Paradise Unified,3165.19,11285.83,41972.0,54652.00,27549.0,17.9189189189,560,369,0.66,0.658928571429,0.0
2930,2509.8,Butte,6003321,61531,95969,Paradise Unified,3165.19,11285.83,41972.0,54652.00,27549.0,17.9189189189,430,297,0.69,0.690697674419,0.0
2931,2432.65,Butte,6003339,61531,95969,Paradise Unified,3165.19,11285.83,41972.0,54652.00,27549.0,17.9189189189,568,359,0.63,0.632042253521,0.0
2932,2492.3,Butte,432856,61531,95954,Paradise Unified,3165.19,11285.83,42588.0,51794.00,12251.0,17.9189189189,95,77,0.81,0.810526315789,0.0
2933,2455.19166667,Butte,6105522,61531,95954,Paradise Unified,3165.19,11285.83,42588.0,51794.00,12251.0,17.9189189189,473,384,0.81,0.811839323467,0.0
2934,2405.58333333,Butte,6113526,61531,95954,Paradise Unified,3165.19,11285.83,42588.0,51794.00,12251.0,17.9189189189,255,199,0.78,0.780392156863,0.0
2935,2409.2,San Bernardino,6036461,73957,92371,Snowline Joint Unified,7129.19,11045.64,54184.0,66743.00,16763.0,12.6326530612,614,509,0.83,0.828990228013,1.0
2936,2556.00833333,San Bernardino,6112924,73957,92371,Snowline Joint Unified,7129.19,11045.64,54184.0,66743.00,16763.0,12.6326530612,494,178,0.36,0.36032388664,1.0
2937,2530.65,San Bernardino,6112932,73957,92371,Snowline Joint Unified,7129.19,11045.64,54184.0,66743.00,16763.0,12.6326530612,925,662,0.72,0.715675675676,1.0
2938,2468.76666667,San Bernardino,6037394,73957,92397,Snowline Joint Unified,7129.19,11045.64,82080.0,88175.00,4894.0,12.6326530612,292,111,0.38,0.380136986301,1.0
2939,2466.85,San Bernardino,6108260,73957,92372,Snowline Joint Unified,7129.19,11045.64,32903.0,59055.00,6220.0,12.6326530612,460,334,0.73,0.726086956522,1.0
2940,2655.05,Los Angeles,1932862,73460,91765,Walnut Valley Unified,14151.77,9710.52,89288.0,102815.00,46457.0,15.9247311828,2918,559,0.19,0.191569568197,1.0
2941,2526.38333333,Los Angeles,6023352,73460,91765,Walnut Valley Unified,14151.77,9710.52,89288.0,102815.00,46457.0,15.9247311828,689,144,0.21,0.208998548621,1.0
2942,2541.36666667,Los Angeles,6023378,73460,91765,Walnut Valley Unified,14151.77,9710.52,89288.0,102815.00,46457.0,15.9247311828,629,124,0.2,0.197138314785,1.0
2943,2615.78333333,Los Angeles,6096358,73460,91765,Walnut Valley Unified,14151.77,9710.52,89288.0,102815.00,46457.0,15.9247311828,1240,252,0.2,0.203225806452,1.0
2944,2517.45,Los Angeles,6100309,73460,91765,Walnut Valley Unified,14151.77,9710.52,89288.0,102815.00,46457.0,15.9247311828,529,118,0.22,0.223062381853,1.0
2945,2545.65,Los Angeles,6106918,73460,91765,Walnut Valley Unified,14151.77,9710.52,89288.0,102815.00,46457.0,15.9247311828,652,135,0.21,0.207055214724,1.0
2946,2501.35,Los Angeles,1937747,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,27,13,0.48,0.481481481481,1.0
2947,2677.5,Los Angeles,1939149,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,2527,607,0.24,0.240205777602,1.0
2948,2507.3,Los Angeles,6023360,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,556,135,0.24,0.242805755396,1.0
2949,2604.75,Los Angeles,6023386,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,1286,311,0.24,0.241835147745,1.0
2950,2511.33333333,Los Angeles,6023394,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,573,143,0.25,0.249563699825,1.0
2951,2512.41666667,Los Angeles,6023402,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,686,190,0.28,0.276967930029,1.0
2952,2512.48333333,Los Angeles,6095467,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,500,136,0.27,0.272,1.0
2953,2538.15,Los Angeles,6108336,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,605,92,0.15,0.152066115702,1.0
2954,2614.75,Los Angeles,6108344,73460,91789,Walnut Valley Unified,14151.77,9710.52,90248.0,101642.00,40554.0,15.9247311828,882,216,0.24,0.244897959184,1.0
2955,2477.8125,Humboldt,6007736,62745,95503,Cutten Elementary,594.32,8285.93,46285.0,59505.00,24152.0,17.0,324,151,0.47,0.466049382716,0.0
2956,2511.225,Sacramento,112078,67413,95612,River Delta Joint Unified,1818.12,11482.86,93934.0,118896.00,1239.0,12.3571428571,278,164,0.59,0.589928057554,1.0
2957,2562.2,Sacramento,5731708,67413,95612,River Delta Joint Unified,1818.12,11482.86,93934.0,118896.00,1239.0,12.3571428571,164,95,0.58,0.579268292683,1.0
2958,2440.65,Sacramento,3430550,67413,95615,River Delta Joint Unified,1818.12,11482.86,50969.0,67362.00,834.0,12.3571428571,13,11,0.85,0.846153846154,1.0
2959,2463.825,Sacramento,6033641,67413,95615,River Delta Joint Unified,1818.12,11482.86,50969.0,67362.00,834.0,12.3571428571,131,117,0.89,0.893129770992,1.0
2960,2592.5,Sacramento,4835302,67413,94571,River Delta Joint Unified,1818.12,11482.86,54023.0,66932.00,7911.0,12.3571428571,385,188,0.49,0.488311688312,1.0
2961,2497.1,Sacramento,6033690,67413,94571,River Delta Joint Unified,1818.12,11482.86,54023.0,66932.00,7911.0,12.3571428571,233,137,0.59,0.587982832618,1.0
2962,2430.95,Sacramento,6033716,67413,94571,River Delta Joint Unified,1818.12,11482.86,54023.0,66932.00,7911.0,12.3571428571,355,200,0.56,0.56338028169,1.0
2963,2489.25,Sacramento,6033666,67413,95641,River Delta Joint Unified,1818.12,11482.86,44587.0,53808.00,1986.0,12.3571428571,160,119,0.74,0.74375,1.0
2964,2466.3625,Sacramento,6033708,67413,95690,River Delta Joint Unified,1818.12,11482.86,50723.0,66533.00,2533.0,12.3571428571,165,140,0.85,0.848484848485,1.0
2965,2484.2,Tuolumne,6054829,72306,95370,Belleview Elementary,144.38,11525.39,47397.0,62242.00,26803.0,27.5,154,80,0.52,0.519480519481,0.0
2966,2472.43333333,Tuolumne,6054894,72355,95370,Curtis Creek Elementary,437.12,11452.82,47397.0,62242.00,26803.0,24.4,441,230,0.52,0.521541950113,0.0
2967,2509.33333333,Tuolumne,6054910,72371,95370,Sonora Elementary,697.73,9102.0,47397.0,62242.00,26803.0,10.5,748,335,0.45,0.447860962567,0.0
2968,2498.86666667,Tuolumne,6054936,72405,95379,Summerville Elementary,379.43,10409.37,47979.0,60631.00,3898.0,6.0,394,191,0.48,0.484771573604,0.0
2969,2395.975,San Mateo,6043392,68858,94014,Bayshore Elementary,354.82,13003.97,75187.0,85140.00,47014.0,3.0,378,252,0.67,0.666666666667,1.0
2970,2455.66666667,San Mateo,6043517,68874,94014,Brisbane Elementary,448.49,16725.58,75187.0,85140.00,47014.0,10.6,114,29,0.25,0.254385964912,1.0
2971,2563.65,Nevada,6027098,66324,95949,Clear Creek Elementary,139.56,10118.2,64344.0,77240.00,19741.0,12.0,161,61,0.38,0.378881987578,0.0
2972,2449.2375,Merced,112615,65771,95348,Merced City Elementary,10420.09,10367.13,46837.0,61232.00,30805.0,18.156626506,588,500,0.85,0.850340136054,0.0
2973,2457.05,Merced,131664,65771,95348,Merced City Elementary,10420.09,10367.13,46837.0,61232.00,30805.0,18.156626506,678,528,0.78,0.778761061947,0.0
2974,2399.8,Merced,6025621,65771,95348,Merced City Elementary,10420.09,10367.13,46837.0,61232.00,30805.0,18.156626506,630,520,0.83,0.825396825397,0.0
2975,2514.925,Merced,6025696,65771,95348,Merced City Elementary,10420.09,10367.13,46837.0,61232.00,30805.0,18.156626506,609,484,0.79,0.794745484401,0.0
2976,2427.2625,Merced,6025597,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,564,422,0.75,0.748226950355,0.0
2977,2432.4625,Merced,6025605,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,534,485,0.91,0.908239700375,0.0
2978,2484.4125,Merced,6025613,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,763,428,0.56,0.560943643512,0.0
2979,2499.875,Merced,6025647,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,578,499,0.86,0.863321799308,0.0
2980,2421.675,Merced,6025654,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,570,512,0.9,0.898245614035,0.0
2981,2434.7125,Merced,6025662,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,622,579,0.93,0.930868167203,0.0
2982,2481.2375,Merced,6025670,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,647,459,0.71,0.70942812983,0.0
2983,2425.425,Merced,6025688,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,588,547,0.93,0.930272108844,0.0
2984,2491.125,Merced,6025704,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,548,504,0.92,0.919708029197,0.0
2985,2476.675,Merced,6105647,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,676,374,0.55,0.55325443787,0.0
2986,2412.1625,Merced,6105852,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,602,567,0.94,0.941860465116,0.0
2987,2414.5625,Merced,6107908,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,699,667,0.95,0.954220314735,0.0
2988,2524.95,Merced,6112288,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,561,307,0.55,0.547237076649,0.0
2989,2402.375,Merced,6115729,65771,95340,Merced City Elementary,10420.09,10367.13,51764.0,70079.00,33931.0,18.156626506,605,590,0.98,0.97520661157,0.0
2990,2450.39166667,Solano,112664,70540,94533,Fairfield-Suisun Unified,20563.53,9917.05,59407.0,67269.00,69277.0,10.4649122807,790,713,0.9,0.90253164557,0.0
2991,2474.25,Solano,123356,70540,94533,Fairfield-Suisun Unified,20563.53,9917.05,59407.0,67269.00,69277.0,10.4649122807,239,94,0.39,0.393305439331,0.0
2992,2605.12,Solano,125310,70540,94533,Fairfield-Suisun Unified,20563.53,9917.05,59407.0,67269.00,69277.0,10.4649122807,710,379,0.53,0.533802816901,0.0
2993,2592.5,Solano,4830451,70540,94533,Fairfield-Suisun Unified,20563.53,9917.05,59407.0,67269.00,69277.0,10.4649122807,2155,1350,0.63,0.626450116009,0.0
